name,address,type
NetworkAckInfoPacket40_serialize,0x0044DF20,function
NetworkAckInfoPacket40_parse,0x0044E0A0,function
BackgroundBase_step_transition,0x004656A0,function
NetworkReplayState_reset_locked,0x0044D700,function
CNetworkClient_send_simple_packet,0x0044D770,function
ConnectSession_apply_profile,0x0044D7D0,function
CNetworkClient_flush_replay_values,0x0044D800,function
NetworkRequestReplay10_serialize,0x0044D840,function
NetworkRequestReplay10_parse,0x0044D860,function
CNetworkClient_pump_replay_request,0x0044D880,function
InputPacket24_serialize,0x0044D920,function
ReplayPacket28_cleanup,0x0044DAB0,function
ReplayPacket28_parse_compressed,0x0044E160,function
ReplayPacket28_serialize,0x0044D990,function
CNetworkBase_ctor,0x0044DB10,function
CNetworkClient_save_replay_if_enabled,0x0044E2C0,function
CNetworkClient_send_packet_with_result,0x0044E6A0,function
CNetworkServer_update_adaptive_delay,0x0044F550,function
get_connect_key,0x0043ABA0,function
clear_network_session,0x0043B0A0,function
rebind_selected_input,0x0043B640,function
accumulate_float_collision_extents,0x0046B440,function
SynchronizedInputState_pop_control_word,0x00428930,function
BattleInputGate_publish_synchronized_control_bits,0x004289A0,function
FixedSlotEnvelope_serialize,0x00428B80,function
RenderTimelineEntry_ctor,0x00450E30,function
ScenarioEffectOwner194_advance_until_ready,0x00454F10,function
ScenarioTextEntryDC_ctor,0x00455360,function
BattleInputGate_peek_front_control_word,0x004553C0,function
CScenarioData_trim_render_entries_and_begin_fade,0x00455CD0,function
CInputManagerCluster_merge_menu_input_sources,0x0040A0F0,function
pop_profile_ui_menu,0x0043FF40,function
insert_profile_input_character,0x0040EA30,function
delete_profile_input_character,0x0040EC60,function
lookup_event_effect_record,0x0043C150,function
create_default_profile_for_list,0x0043C1A0,function
UiTileA4_set_texture,0x004098B0,function
GlobalBattlePairState_copy_roster_metadata,0x00426B90,function
GlobalBattlePairState_initialize_pair_metadata,0x00427320,function
PairInputState_reset,0x00428030,function
BattlePhaseBlock_run_scenario_step,0x0045A290,function
BattlePhaseBlock_run_458cd0,0x0045A2A0,function
Fighter_copy_action_word_176_to_174,0x0045B250,function
Fighter_reset_for_roster,0x0045F640,function
FighterPhaseContext_finish_fighter_slot_setup,0x00465100,function
CSelectScenario_ctor,0x00425350,function
mt19937_seed_u32,0x00406670,function
ConnectConfigIni_has_file,0x0040F0B0,function
BattleInputGate_queue_control_word,0x0042B270,function
ReplayInputStorage_save_replay,0x00428D90,function
ProfileMenuBaseData_ctor,0x0042D260,function
ProfileMenuBaseData_dtor,0x0042D320,function
ScoreMusicLookup_publish_bgm_path,0x0042DEB0,function
CNetworkServer_ctor,0x0043CB30,function
CNetworkClient_ctor,0x0043CCA0,function
create_connect_session,0x0043CE00,function
create_connect_client,0x0043CE80,function
ConnectConfigIni_read_uint,0x0040F100,function
ConnectConfigIni_read_string,0x0040F120,function
CProfileCharacterSelect_update,0x004485B0,function
CProfileCharacterSelect_ctor,0x004487E0,function
ScenarioTransitionView_consume_transition_code,0x0045A360,function
BattlePhaseBlock_load_story_ending_page,0x0045A3A0,function
CsvReader_next_int,0x0040F480,function
NetworkInputSink_flush_to,0x0042B540,function
BattleThreadHandle_dtor,0x004145F0,function
BattleThreadHandle_start,0x00414600,function
BattleThreadHandle_wait_for_exit,0x00414640,function
BattleThreadHandle_set_priority,0x00414690,function
BattleThreadHandle_is_running,0x004146B0,function
PlayerProfileBlockOwner_assign_profile_block,0x00409D60,function
CScenarioData_load_story_page,0x004583E0,function
ProfileEditor168_read_profile_name,0x0044C0E0,function
ProfileEditor168_shutdown,0x00427C40,function
ProfileEditor168_dtor,0x00427BC0,function
ScoreData_record_story_event,0x0042E750,function
SoundVolumeService_dispatch_wave_handle,0x00401D50,function
NetworkSendState_publish_callback,0x00413360,function
NetworkSendState_check,0x00413390,function
CMenuEnd_initialize_runtime,0x004404F0,function
CollisionContext_dispatch_outcome_path,0x0046D830,function
CNetworkWinsock_shutdown,0x00412FD0,function
CTile_copy_constructor,0x004396A0,function
CSprite_ctor,0x0040ADA0,function
BattleBaseEffect_ctor,0x00417FB0,function
BattleBaseEffect_dtor,0x00417FC0,function
BattleBaseEffect_shutdown,0x00418040,function
DirectSoundResourceBase_ctor,0x00418280,function
DirectSoundResourceBase_dtor,0x004182E0,function
DirectSoundResourceBase_scalar_deleting_destructor,0x004182A0,function
DirectSoundResource_scalar_deleting_destructor,0x004180D0,function
DirectSoundResourceBase_initialize,0x00418310,function
DirectSoundResource_initialize,0x00418180,function
ProfileDeckResourceGroup_ctor,0x0042E880,function
ProfileDeckResourceGroup_dtor,0x0042E900,function
ScenarioRenderEntry9C_dtor,0x00434C60,function
current_info_effect_key_43bb90,0x0043BB90,function
Reimu_reset_character_state,0x00491BD0,function
Marisa_reset_character_state,0x004B8980,function
Sakuya_reset_character_state,0x004DE030,function
Alice_reset_character_state,0x004F9800,function
Patchouli_reset_character_state,0x0051D5F0,function
Yuyuko_reset_character_state,0x0056C810,function
Suika_reset_character_state,0x005AD470,function
Udonge_reset_character_state,0x005D0E10,function
Komachi_reset_character_state,0x005F66D0,function
RemiliaAya_reset_character_state,0x00616FE0,function
Iku_reset_character_state,0x0062FFC0,function
Tenshi_reset_character_state,0x0064A000,function
CharacterObject_update_for_manager,0x004937D0,function
CharacterObject_replace_parent,0x00493880,function
CharacterObject_vcall_slot_30,0x004938A0,function
CharacterObject_vcall_slot_40,0x004938B0,function
CharacterObjectManager_objects,0x004B9DA0,function
CharacterObjectManagerBase_invoke_each_replace_parent,0x0053B130,function
CharacterObjectManager_replace_parent_each,0x0053B180,function
CharacterObjectManager_render_each,0x0053B1A0,function
CharacterObjectManager_release_all,0x0056DDA0,function
CharacterObjectManagerBase_update_and_prune,0x0058BE10,function
CharacterObjectManagerBase_invoke_each,0x0058BEE0,function
CharacterObjectManager_update_objects,0x0058BF30,function
CharacterObjectManager_invoke_slot_30_each,0x0058BF60,function
CharacterObjectManager_invoke_slot_40_each,0x005D2A60,function
CharacterObjectManagerBase_invoke_each_render_group,0x0064B510,function
CharacterObjectManager_render_group_each,0x0064B560,function
CEffectManager_on_effect_manager_idle,0x0041F890,function
EffectObjectBase_clear_context_if,0x00421AC0,function
EffectObjectBase_render_if_layer,0x00421AE0,function
EffectObjectBase_vcall_update_slot_28,0x00421D20,function
EffectObjectManagerBase_update_and_prune,0x00422D30,function
CEffectManager_update_effects,0x00422E80,function
CEffectManager_clear_effects_and_resources,0x00422F00,function
CSelectEffectManager_load_resource_and_preallocate,0x004245B0,function
EffectObjectManagerBase_invoke_each_context,0x004376F0,function
CEffectManager_clear_effect_context,0x00437740,function
WeatherEffectManager_load_resource_and_preallocate,0x004389B0,function
EffectManager_load_resource_and_preallocate,0x004389D0,function
CEffectManager_render_effects_for_layer,0x0046F350,function
CEffectManager_release_all_effects,0x0046F450,function
