address,size,span_end,current_name,proposed_name,module,status,match_percent,calling_convention,signature,is_thunk,source_file,evidence,owner,notes
0x004686B0,1,0x004686B0,FUN_004686b0,,,unclassified,0.00,unknown,undefined FUN_004686b0(void),false,,,,
0x004686C0,107,0x0046872A,FUN_004686c0,,,unclassified,0.00,unknown,undefined FUN_004686c0(void),false,,,,
0x00468730,49,0x00468760,FUN_00468730,,,unclassified,0.00,unknown,undefined FUN_00468730(void),false,,,,
0x00468770,11,0x0046877A,FUN_00468770,,,unclassified,0.00,unknown,undefined FUN_00468770(void),false,,,,
0x00468780,137,0x00468808,FUN_00468780,,,unclassified,0.00,unknown,undefined FUN_00468780(void),false,,,,
0x00468810,196,0x004688D9,FUN_00468810,,,unclassified,0.00,unknown,undefined FUN_00468810(void),false,,,,
0x004688E0,30,0x004688FD,FUN_004688e0,,,unclassified,0.00,unknown,undefined FUN_004688e0(void),false,,,,
0x00468900,37,0x00468924,FUN_00468900,,,unclassified,0.00,unknown,undefined FUN_00468900(void),false,,,,
0x00468930,511,0x00468B2E,FUN_00468930,,,unclassified,0.00,unknown,undefined FUN_00468930(void),false,,,,
0x00468B30,114,0x00468BA1,FUN_00468b30,,,unclassified,0.00,unknown,undefined FUN_00468b30(void),false,,,,
0x00468BB0,187,0x00468C6A,FUN_00468bb0,,,unclassified,0.00,unknown,undefined FUN_00468bb0(void),false,,,,
0x00468C70,38,0x00468C95,FUN_00468c70,,,unclassified,0.00,unknown,undefined FUN_00468c70(void),false,,,,
0x00468CA0,39,0x00468CC9,FUN_00468ca0,,,unclassified,0.00,unknown,undefined FUN_00468ca0(void),false,,,,
0x00468CD0,115,0x00468D42,FUN_00468cd0,,,unclassified,0.00,unknown,undefined FUN_00468cd0(void),false,,,,
0x00468D50,46,0x00468D7D,FUN_00468d50,,,unclassified,0.00,unknown,undefined FUN_00468d50(void),false,,,,
0x00468D80,472,0x00468F57,FUN_00468d80,,,unclassified,0.00,unknown,undefined FUN_00468d80(void),false,,,,
0x00468F60,418,0x00469104,FUN_00468f60,,,unclassified,0.00,unknown,undefined FUN_00468f60(void),false,,,,
0x00469110,325,0x00469254,FUN_00469110,,,unclassified,0.00,unknown,undefined FUN_00469110(void),false,,,,
0x00469260,132,0x004692E3,FUN_00469260,,,unclassified,0.00,unknown,undefined FUN_00469260(void),false,,,,
0x004692F0,153,0x00469388,FUN_004692f0,,,unclassified,0.00,unknown,undefined FUN_004692f0(void),false,,,,
0x00469390,29,0x004693AC,FUN_00469390,,,unclassified,0.00,unknown,undefined FUN_00469390(void),false,,,,
0x004693B0,145,0x00469440,FUN_004693b0,,,unclassified,0.00,unknown,undefined FUN_004693b0(void),false,,,,
0x00469441,9,0x00469449,Catch_All@00469441,,,unclassified,0.00,unknown,undefined Catch_All@00469441(void),false,,,,
0x00469460,123,0x004694DA,FUN_00469460,,,unclassified,0.00,unknown,undefined FUN_00469460(void),false,,,,
0x004694E0,86,0x00469535,FUN_004694e0,,,unclassified,0.00,unknown,undefined FUN_004694e0(void),false,,,,
0x00469540,509,0x0046973C,FUN_00469540,,,unclassified,0.00,unknown,undefined FUN_00469540(void),false,,,,
0x00469740,185,0x004697F8,FUN_00469740,,,unclassified,0.00,unknown,undefined FUN_00469740(void),false,,,,
0x00469800,920,0x00469BAC,FUN_00469800,,,unclassified,0.00,unknown,undefined FUN_00469800(void),false,,,,
0x00469BB0,7,0x00469BB6,FUN_00469bb0,,,unclassified,0.00,unknown,undefined FUN_00469bb0(void),false,,,,
0x00469BC0,31,0x00469BDE,FUN_00469bc0,,,unclassified,0.00,unknown,undefined FUN_00469bc0(void),false,,,,
0x00469BE0,10,0x00469BE9,FUN_00469be0,,,unclassified,0.00,unknown,undefined FUN_00469be0(void),false,,,,
0x00469BF0,6,0x00469BF5,FUN_00469bf0,,,unclassified,0.00,unknown,undefined FUN_00469bf0(void),false,,,,
0x00469C00,413,0x00469D9C,FUN_00469c00,,,unclassified,0.00,unknown,undefined FUN_00469c00(void),false,,,,
0x00469DA0,156,0x00469E3B,FUN_00469da0,,,unclassified,0.00,unknown,undefined FUN_00469da0(void),false,,,,
0x00469E40,26,0x00469E59,FUN_00469e40,,,unclassified,0.00,unknown,undefined FUN_00469e40(void),false,,,,
0x00469E60,401,0x00469FFC,FUN_00469e60,,,unclassified,0.00,unknown,undefined FUN_00469e60(void),false,,,,
0x0046A000,117,0x0046A074,FUN_0046a000,,,unclassified,0.00,unknown,undefined FUN_0046a000(void),false,,,,
0x0046A080,338,0x0046A1D4,FUN_0046a080,,,unclassified,0.00,unknown,undefined FUN_0046a080(void),false,,,,
0x0046A1E0,101,0x0046A244,FUN_0046a1e0,,,unclassified,0.00,unknown,undefined FUN_0046a1e0(void),false,,,,
0x0046A250,572,0x0046A48B,FUN_0046a250,,,unclassified,0.00,unknown,undefined FUN_0046a250(void),false,,,,
0x0046A490,279,0x0046A5A6,FUN_0046a490,,,unclassified,0.00,unknown,undefined FUN_0046a490(void),false,,,,
0x0046A5B0,11,0x0046A5BA,FUN_0046a5b0,,,unclassified,0.00,unknown,undefined FUN_0046a5b0(void),false,,,,
0x0046A5C0,11,0x0046A5CA,FUN_0046a5c0,,,unclassified,0.00,unknown,undefined FUN_0046a5c0(void),false,,,,
0x0046A5D0,51,0x0046A602,FUN_0046a5d0,,,unclassified,0.00,unknown,undefined FUN_0046a5d0(void),false,,,,
0x0046A610,127,0x0046A691,reset_fighter_fields_6bc_728,reset_fighter_fields_6bc_728,battle,matching,100.00,__fastcall,void reset_fighter_fields_6bc_728(void * context),false,src/battle/FighterResets.cpp,python3 scripts/compare-function.py --contiguous-span 0x0046A610 build/wave3/FighterResets.obj,root,Exact 130-byte contiguous entry-to-span match including three bytes omitted from Ghidra's body set
0x0046A6A0,219,0x0046A77D,reset_fighter_fields_6b4_728,reset_fighter_fields_6b4_728,battle,matching,100.00,__fastcall,void reset_fighter_fields_6b4_728(void * context),false,src/battle/FighterResets.cpp,python3 scripts/compare-function.py --contiguous-span 0x0046A6A0 build/wave3/FighterResets.obj,root,Exact 222-byte contiguous entry-to-span match including three bytes omitted from Ghidra's body set
0x0046A780,105,0x0046A7E8,FUN_0046a780,,,unclassified,0.00,unknown,undefined FUN_0046a780(void),false,,,,
0x0046A7F0,22,0x0046A805,initialize_collision_list,initialize_collision_list,battle,matching,100.00,__fastcall,void * initialize_collision_list(void * self),false,src/battle/CollisionListInit.cpp,scripts/compile-unit.sh src/battle/CollisionListInit.cpp build/wave3/CollisionListInit.obj && python3 scripts/compare-function.py 0x0046A7F0 build/wave3/CollisionListInit.obj,root,Exact 22-byte match after resolving the external sentinel-creator CALL relocation
0x0046A810,147,0x0046A8A2,FUN_0046a810,,,unclassified,0.00,unknown,undefined FUN_0046a810(void),false,,,,
0x0046A8B0,138,0x0046A939,FUN_0046a8b0,,,unclassified,0.00,unknown,undefined FUN_0046a8b0(void),false,,,,
0x0046A940,93,0x0046A99C,reset_hit_exchange_scratch,reset_hit_exchange_scratch,battle,identified,0.00,__thiscall,"void reset_hit_exchange_scratch(void * this, void * owner, void * target)",false,,docs/BATTLE.md observed resolver scratch and indexed entry reset,root,Durable match blocked on verified mappings for global 0x006E6248 and callee 0x00469E40
0x0046A9A0,139,0x0046AA2A,accumulate_collision_extents,accumulate_collision_extents,battle,matching,100.00,__thiscall,"void accumulate_collision_extents(void * this, int * first, int * second)",false,src/battle/Collision.cpp,scripts/compile-unit.sh src/battle/Collision.cpp build/probes/Collision.obj && python3 scripts/compare-function.py 0x0046A9A0 build/probes/Collision.obj,,Exact four-coordinate extent accumulation; volatile rereads preserve observed VC8 load order
0x0046AA30,333,0x0046AB7C,accumulate_float_collision_extents,accumulate_float_collision_extents,battle,identified,0.00,__thiscall,"void accumulate_float_collision_extents(void * this, float * first, float * second)",false,,docs/BATTLE.md observed float-coordinate extent selection and integer conversion,,
0x0046AB80,67,0x0046ABC2,accumulate_descriptor_extents,accumulate_descriptor_extents,battle,matching,100.00,__thiscall,"void accumulate_descriptor_extents(void * this, void * first, void * descriptor, void * second)",false,src/battle/HitGeometry.cpp,scripts/compile-unit.sh src/battle/HitGeometry.cpp build/wave4/HitGeometry.obj && python3 scripts/compare-function.py 0x0046AB80 build/wave4/HitGeometry.obj,root,Exact 67-byte one-descriptor projected extent accumulation
0x0046ABD0,110,0x0046AC3D,accumulate_descriptor_pair_extents,accumulate_descriptor_pair_extents,battle,matching,100.00,__thiscall,"void accumulate_descriptor_pair_extents(void * this, void * first, void * first_descriptor, void * second, void * second_descriptor)",false,src/battle/HitGeometry.cpp,scripts/compile-unit.sh src/battle/HitGeometry.cpp build/wave4/HitGeometry.obj && python3 scripts/compare-function.py 0x0046ABD0 build/wave4/HitGeometry.obj,root,Exact 110-byte descriptor-pair projected extent accumulation
0x0046AC40,100,0x0046ACA3,emit_effect_at_collision_center,emit_effect_at_collision_center,battle,matching,100.00,__thiscall,"void emit_effect_at_collision_center(void * this, int effect_code, int direction)",false,src/battle/HitEffects.cpp,scripts/compile-unit.sh src/battle/HitEffects.cpp build/wave4/HitEffects.obj && python3 scripts/compare-function.py 0x0046AC40 build/wave4/HitEffects.obj,root,Exact 100-byte match; DIR32 double-0.5 literal is independently verified against object and target bytes
0x0046ACB0,23,0x0046ACC6,reset_collision_extents,reset_collision_extents,battle,matching,100.00,__thiscall,void reset_collision_extents(void * this),false,src/battle/Collision.cpp,scripts/compile-unit.sh src/battle/Collision.cpp build/probes/Collision.obj && python3 scripts/compare-function.py 0x0046ACB0 build/probes/Collision.obj,,Exact sentinel writes; extent semantics and original context type remain inferred
0x0046ACD0,91,0x0046AD2A,transform_local_aabb_to_world,transform_local_aabb_to_world,battle,matching,100.00,__stdcall,"void transform_local_aabb_to_world(void * actor, int * param_2, float * world_aabb)",false,src/battle/Collision.cpp,scripts/compile-unit.sh src/battle/Collision.cpp build/probes/Collision.obj && python3 scripts/compare-function.py 0x0046ACD0 build/probes/Collision.obj,,Exact x87 local-to-world AABB transform; source type names are reconstructed
0x0046AD30,97,0x0046AD90,test_and_accumulate_float_aabb_overlap,test_and_accumulate_float_aabb_overlap,battle,identified,0.00,__thiscall,"int test_and_accumulate_float_aabb_overlap(void * this, float * first, float * second)",false,,docs/BATTLE.md observed sign-bit overlap test and extent-helper call,root,Best natural VC8 probe is 95 bytes versus 97; target delays sign-word reduction until all four x87 stores
0x0046ADA0,248,0x0046AE97,test_aabb_against_descriptor_shape,test_aabb_against_descriptor_shape,battle,identified,0.00,__thiscall,"int test_aabb_against_descriptor_shape(void * this, void * first_aabb, void * descriptor, void * second_aabb)",false,,docs/BATTLE.md observed signed AABB and four-word descriptor overlap predicates,root,Target 248 bytes versus 246-byte probe; only the four-way broad-phase reduction remains compiler-shaped differently
0x0046AEA0,142,0x0046AF2D,test_descriptor_point_inside,test_descriptor_point_inside,battle,matching,100.00,__thiscall,"int test_descriptor_point_inside(void * this, void * aabb, void * descriptor, int x, int y)",false,src/battle/HitGeometry.cpp,scripts/compile-unit.sh src/battle/HitGeometry.cpp build/wave3/HitGeometry.obj && python3 scripts/compare-function.py 0x0046AEA0 build/wave3/HitGeometry.obj,root,Exact four signed half-space expressions; descriptor geometry interpretation remains inferred
0x0046AF30,194,0x0046AFF4,test_group_a_against_primary_box,test_group_a_against_primary_box,battle,identified,0.00,__thiscall,"int test_group_a_against_primary_box(void * this, void * first, void * second)",false,,docs/BATTLE.md observed group A iteration against optional primary box,root,Signed group-A count and descriptor-null dispatch mapped; source shaping remains
0x0046B000,252,0x0046B0FB,test_descriptor_shapes_overlap,test_descriptor_shapes_overlap,battle,identified,0.00,__thiscall,"int test_descriptor_shapes_overlap(void * this, void * first_aabb, void * first_descriptor, void * second_aabb, void * second_descriptor)",false,,docs/BATTLE.md observed ordered descriptor overlap and point tests,root,Current 232-byte probe versus 252-byte target differs in register lifetime and branch layout
0x0046B100,398,0x0046B28D,test_group_a_against_group_b,test_group_a_against_group_b,battle,identified,0.00,__thiscall,"int test_group_a_against_group_b(void * this, void * first, void * second)",false,,docs/BATTLE.md observed group A versus group B box testing,root,Signed nested loops and four-way descriptor dispatch mapped; 331-byte structural probe versus 398-byte target
0x0046B290,398,0x0046B41D,test_group_b_against_group_b,test_group_b_against_group_b,battle,identified,0.00,__thiscall,"int test_group_b_against_group_b(void * this, void * first, void * second)",false,,docs/BATTLE.md observed group B versus group B box testing,root,Signed nested loops and four-way descriptor dispatch mapped; exact source shaping remains
0x0046B420,195,0x0046B4E2,run_shared_battle_phase_sequence,run_shared_battle_phase_sequence,battle,identified,0.00,__thiscall,void run_shared_battle_phase_sequence(void * this),false,,docs/BATTLE.md observed ordered cross-manager battle phase dispatch,root,Disposable verifier matched exactly; durable project comparison awaits verified broad-global relocations
0x0046B4F0,34,0x0046B511,run_battle_phase_and_info_callback,run_battle_phase_and_info_callback,battle,identified,0.00,__thiscall,void run_battle_phase_and_info_callback(void * this),false,,docs/BATTLE.md observed phase wrapper and Info-manager virtual callback,root,Disposable verifier matched exactly; durable project comparison awaits virtual tail-dispatch mapping
0x0046B520,74,0x0046B569,adjust_counter_482,adjust_counter_482,battle,matching,100.00,__thiscall,"void adjust_counter_482(void * this, short amount, int floor_value)",false,src/battle/FighterState.cpp,scripts/compile-unit.sh src/battle/FighterState.cpp build/wave3/FighterState.obj && python3 scripts/compare-function.py 0x0046B520 build/wave3/FighterState.obj,root,Exact subtract clamp state gate and floor raise; field gameplay meanings remain unknown
0x0046B570,1579,0x0046BB9A,resolve_general_attack_hit,resolve_general_attack_hit,battle,identified,0.00,__thiscall,"void resolve_general_attack_hit(void * this, void * candidate, void * fighter)",false,,docs/BATTLE.md observed final ordinary hit resolver phases and field contracts,root,Decomposed into six observed phases; monolithic compiler-shaping is deferred until leaf contracts stabilize
0x0046BBA0,301,0x0046BCCC,FUN_0046bba0,,,unclassified,0.00,unknown,undefined FUN_0046bba0(void),false,,,,
0x0046BCD0,260,0x0046BDD3,FUN_0046bcd0,,,unclassified,0.00,unknown,undefined FUN_0046bcd0(void),false,,,,
0x0046BDE0,169,0x0046BE88,try_candidate_flag_outcome,try_candidate_flag_outcome,battle,matching,100.00,__thiscall,"bool try_candidate_flag_outcome(void * this, void * candidate, void * fighter)",false,src/battle/CandidateOutcomes.cpp,scripts/compile-unit.sh src/battle/CandidateOutcomes.cpp build/wave4/CandidateOutcomes.obj && python3 scripts/compare-function.py 0x0046BDE0 build/wave4/CandidateOutcomes.obj,root,Exact 169-byte ordered candidate-frame flag outcome; gameplay term remains unproven
0x0046BE90,143,0x0046BF1E,try_frame_flag_pair_outcome,try_frame_flag_pair_outcome,battle,matching,100.00,__thiscall,"bool try_frame_flag_pair_outcome(void * this, void * candidate, void * fighter)",false,src/battle/HitDetection.cpp,scripts/compile-unit.sh src/battle/HitDetection.cpp build/probes/HitDetection.obj && python3 scripts/compare-function.py 0x0046BE90 build/probes/HitDetection.obj,,Exact ordered flag-pair checks and result code 3; gameplay term remains inferred
0x0046BF20,164,0x0046BFC3,try_group_a_vs_group_b_interaction,try_group_a_vs_group_b_interaction,battle,identified,0.00,__thiscall,"bool try_group_a_vs_group_b_interaction(void * this, void * source, void * other)",false,,docs/BATTLE.md observed family-A versus family-B response path,root,Faithful source differs by one zero-extension instruction shape
0x0046BFD0,147,0x0046C062,try_group_b_pair_response,try_group_b_pair_response,battle,matching,100.00,__thiscall,"bool try_group_b_pair_response(void * this, void * source, void * other)",false,src/battle/ObjectResponses.cpp,scripts/compile-unit.sh src/battle/ObjectResponses.cpp build/probes/ObjectResponses.obj && python3 scripts/compare-function.py 0x0046BFD0 build/probes/ObjectResponses.obj,root,Exact 147-byte ordered group-B pair response; field roles remain neutral
0x0046C070,542,0x0046C28D,resolve_group_b_object_clash,resolve_group_b_object_clash,battle,identified,0.00,__thiscall,"void resolve_group_b_object_clash(void * this, void * left, void * right)",false,,docs/BATTLE.md observed group-B object-pair result dispatch,root,Full result table mapped; exact port depends on larger geometry and branch-shaping work
0x0046C290,1862,0x0046C9D5,FUN_0046c290,resolve_fighter_body_collision,battle,identified,0.00,unknown,undefined FUN_0046c290(void),false,,docs/EVIDENCE.md collision call flow and live frame layout,,
0x0046C9E0,530,0x0046CBF1,try_outcome_path_a,try_outcome_path_a,battle,identified,0.00,__thiscall,"bool try_outcome_path_a(void * this, void * candidate, void * fighter)",false,,docs/BATTLE.md observed path-A counter transition and normal result-code-2 response,root,Control flow and field effects mapped; implementation waits on dependent layouts and call mappings
0x0046CC00,542,0x0046CE1D,try_outcome_path_b,try_outcome_path_b,battle,identified,0.00,__thiscall,"bool try_outcome_path_b(void * this, void * candidate, void * fighter)",false,,docs/BATTLE.md observed path-B terminal gates and normal result-code-2 response,root,Control flow and field effects mapped; implementation waits on dependent layouts and call mappings
0x0046CE20,446,0x0046CFDD,dispatch_outcome_path,dispatch_outcome_path,battle,identified,0.00,__thiscall,"bool dispatch_outcome_path(void * this, void * candidate, void * fighter)",false,,docs/BATTLE.md observed selector table and ordered outcome/action dispatch,root,All selector cases mapped; implementation waits on subresolver and fighter action layouts
0x0046D000,51,0x0046D032,create_collision_list_node,create_collision_list_node,battle,matching,100.00,__stdcall,"void * create_collision_list_node(void * next, void * previous, void * * payload)",false,src/battle/CollisionList.cpp,scripts/compile-unit.sh src/battle/CollisionList.cpp build/wave3/CollisionList.obj && python3 scripts/compare-function.py 0x0046D000 build/wave3/CollisionList.obj,root,Exact 51-byte match after resolving the external operator_new CALL relocation
0x0046D040,285,0x0046D15C,resolve_attack_candidate_against_fighter,resolve_attack_candidate_against_fighter,battle,identified,0.00,__thiscall,"void resolve_attack_candidate_against_fighter(void * this, void * candidate, void * fighter)",false,,docs/BATTLE.md observed ordered attack-versus-fighter gates and outcome cascade,root,Strict state and shape gates plus outcome cascade mapped; monolithic port remains deferred
0x0046D160,525,0x0046D36C,dispatch_family2_against_family1,dispatch_family2_against_family1,battle,identified,0.00,__thiscall,void dispatch_family2_against_family1(void * this),false,,docs/BATTLE.md observed family-2 against family-1 sentinel traversal and response cascade,root,Traversal/filter/call order mapped; monolithic port deferred until response leaves match
0x0046D370,686,0x0046D61D,dispatch_family1_object_clashes,dispatch_family1_object_clashes,battle,identified,0.00,__thiscall,void dispatch_family1_object_clashes(void * this),false,,docs/BATTLE.md observed same-list and cross-list object clash traversal,root,Exact asymmetric filters and pair order mapped; monolithic port deferred until 0x0046C070 matches
0x0046D620,1405,0x0046DBCB,FUN_0046d620,,,unclassified,0.00,unknown,undefined FUN_0046d620(void),false,,,,
0x0046DBD0,168,0x0046DC77,FUN_0046dbd0,,,unclassified,0.00,unknown,undefined FUN_0046dbd0(void),false,,,,
0x0046DC80,753,0x0046DF70,FUN_0046dc80,,,unclassified,0.00,unknown,undefined FUN_0046dc80(void),false,,,,
0x0046DF90,33,0x0046DFB0,FUN_0046df90,,,unclassified,0.00,unknown,undefined FUN_0046df90(void),false,,,,
0x0046DFC0,60,0x0046DFFB,FUN_0046dfc0,,,unclassified,0.00,unknown,undefined FUN_0046dfc0(void),false,,,,
0x0046E000,49,0x0046E030,FUN_0046e000,,,unclassified,0.00,unknown,undefined FUN_0046e000(void),false,,,,
0x0046E040,47,0x0046E06E,FUN_0046e040,,,unclassified,0.00,unknown,undefined FUN_0046e040(void),false,,,,
0x0046E090,105,0x0046E0F8,FUN_0046e090,,,unclassified,0.00,unknown,undefined FUN_0046e090(void),false,,,,
0x0046E130,144,0x0046E1BF,FUN_0046e130,,,unclassified,0.00,unknown,undefined FUN_0046e130(void),false,,,,
0x0046E1C0,225,0x0046E2A3,FUN_0046e1c0,,,unclassified,0.00,unknown,undefined FUN_0046e1c0(void),false,,,,
0x0046E2B0,178,0x0046E36B,FUN_0046e2b0,,,unclassified,0.00,unknown,undefined FUN_0046e2b0(void),false,,,,
0x0046E3C0,27,0x0046E3DD,FUN_0046e3c0,,,unclassified,0.00,unknown,undefined FUN_0046e3c0(void),false,,,,
0x0046E3E0,130,0x0046E461,FUN_0046e3e0,,,unclassified,0.00,unknown,undefined FUN_0046e3e0(void),false,,,,
0x0046E470,103,0x0046E4D6,FUN_0046e470,,,unclassified,0.00,unknown,undefined FUN_0046e470(void),false,,,,
0x0046E4E0,5,0x0046E4E4,thunk_FUN_00420bb0,,,unclassified,0.00,unknown,undefined thunk_FUN_00420bb0(void),true,,,,
0x0046E4F0,204,0x0046E5C5,FUN_0046e4f0,,,unclassified,0.00,unknown,undefined FUN_0046e4f0(void),false,,,,
0x0046E5D0,100,0x0046E633,FUN_0046e5d0,,,unclassified,0.00,unknown,undefined FUN_0046e5d0(void),false,,,,
0x0046E640,169,0x0046E6E8,FUN_0046e640,,,unclassified,0.00,unknown,undefined FUN_0046e640(void),false,,,,
0x0046E6F0,8,0x0046E6F7,FUN_0046e6f0,,,unclassified,0.00,unknown,undefined FUN_0046e6f0(void),false,,,,
0x0046E700,59,0x0046E73A,FUN_0046e700,,,unclassified,0.00,unknown,undefined FUN_0046e700(void),false,,,,
0x0046E740,434,0x0046E8F1,FUN_0046e740,,,unclassified,0.00,unknown,undefined FUN_0046e740(void),false,,,,
0x0046E900,94,0x0046E95D,FUN_0046e900,,,unclassified,0.00,unknown,undefined FUN_0046e900(void),false,,,,
0x0046E960,117,0x0046E9D4,FUN_0046e960,,,unclassified,0.00,unknown,undefined FUN_0046e960(void),false,,,,
0x0046E9E0,115,0x0046EA52,FUN_0046e9e0,,,unclassified,0.00,unknown,undefined FUN_0046e9e0(void),false,,,,
0x0046EA60,27,0x0046EA7D,FUN_0046ea60,,,unclassified,0.00,unknown,undefined FUN_0046ea60(void),false,,,,
0x0046EA80,108,0x0046EAEB,FUN_0046ea80,,,unclassified,0.00,unknown,undefined FUN_0046ea80(void),false,,,,
0x0046EB50,195,0x0046EC12,FUN_0046eb50,,,unclassified,0.00,unknown,undefined FUN_0046eb50(void),false,,,,
0x0046EC20,185,0x0046ECD8,FUN_0046ec20,,,unclassified,0.00,unknown,undefined FUN_0046ec20(void),false,,,,
0x0046ECE0,27,0x0046ECFD,FUN_0046ece0,,,unclassified,0.00,unknown,undefined FUN_0046ece0(void),false,,,,
0x0046ED00,27,0x0046ED1D,FUN_0046ed00,,,unclassified,0.00,unknown,undefined FUN_0046ed00(void),false,,,,
0x0046ED20,119,0x0046ED96,FUN_0046ed20,,,unclassified,0.00,unknown,undefined FUN_0046ed20(void),false,,,,
0x0046EDA0,35,0x0046EDC2,FUN_0046eda0,,,unclassified,0.00,unknown,undefined FUN_0046eda0(void),false,,,,
0x0046EDD0,171,0x0046EE7A,FUN_0046edd0,,,unclassified,0.00,unknown,undefined FUN_0046edd0(void),false,,,,
0x0046EE80,30,0x0046EE9D,FUN_0046ee80,,,unclassified,0.00,unknown,undefined FUN_0046ee80(void),false,,,,
0x0046EEA0,27,0x0046EEBD,FUN_0046eea0,,,unclassified,0.00,unknown,undefined FUN_0046eea0(void),false,,,,
0x0046EEC0,35,0x0046EEE2,FUN_0046eec0,,,unclassified,0.00,unknown,undefined FUN_0046eec0(void),false,,,,
0x0046EEF0,118,0x0046EF65,FUN_0046eef0,,,unclassified,0.00,unknown,undefined FUN_0046eef0(void),false,,,,
0x0046EF70,85,0x0046EFC4,FUN_0046ef70,,,unclassified,0.00,unknown,undefined FUN_0046ef70(void),false,,,,
0x0046EFD0,20,0x0046EFE3,FUN_0046efd0,,,unclassified,0.00,unknown,undefined FUN_0046efd0(void),false,,,,
0x0046EFF0,27,0x0046F00A,FUN_0046eff0,,,unclassified,0.00,unknown,undefined FUN_0046eff0(void),false,,,,
0x0046F010,633,0x0046F297,FUN_0046f010,,,unclassified,0.00,unknown,undefined FUN_0046f010(void),false,,,,
0x0046F2A0,118,0x0046F315,FUN_0046f2a0,,,unclassified,0.00,unknown,undefined FUN_0046f2a0(void),false,,,,
0x0046F320,518,0x0046F525,FUN_0046f320,,,unclassified,0.00,unknown,undefined FUN_0046f320(void),false,,,,
0x0046F530,2005,0x0046FD04,FUN_0046f530,,,unclassified,0.00,unknown,undefined FUN_0046f530(void),false,,,,
0x0046FD10,353,0x0046FE70,FUN_0046fd10,,,unclassified,0.00,unknown,undefined FUN_0046fd10(void),false,,,,
0x0046FE80,479,0x0047005E,FUN_0046fe80,,,unclassified,0.00,unknown,undefined FUN_0046fe80(void),false,,,,
0x00470060,337,0x004701B0,FUN_00470060,,,unclassified,0.00,unknown,undefined FUN_00470060(void),false,,,,
0x004701C0,299,0x004702F1,FUN_004701c0,,,unclassified,0.00,unknown,undefined FUN_004701c0(void),false,,,,
0x00470300,90,0x00470359,FUN_00470300,,,unclassified,0.00,unknown,undefined FUN_00470300(void),false,,,,
0x00470360,358,0x004704C5,FUN_00470360,,,unclassified,0.00,unknown,undefined FUN_00470360(void),false,,,,
0x004704D0,42,0x004704F9,FUN_004704d0,,,unclassified,0.00,unknown,undefined FUN_004704d0(void),false,,,,
0x00470500,602,0x00470759,FUN_00470500,,,unclassified,0.00,unknown,undefined FUN_00470500(void),false,,,,
0x00470780,290,0x004708A1,FUN_00470780,,,unclassified,0.00,unknown,undefined FUN_00470780(void),false,,,,
0x004708B0,129,0x00470930,FUN_004708b0,,,unclassified,0.00,unknown,undefined FUN_004708b0(void),false,,,,
0x00470940,529,0x00470B56,FUN_00470940,,,unclassified,0.00,unknown,undefined FUN_00470940(void),false,,,,
0x00470B80,14,0x00470B8D,FUN_00470b80,,,unclassified,0.00,unknown,undefined FUN_00470b80(void),false,,,,
0x00470B90,59,0x00470BCA,FUN_00470b90,,,unclassified,0.00,unknown,undefined FUN_00470b90(void),false,,,,
0x00470BD0,88,0x00470C27,FUN_00470bd0,,,unclassified,0.00,unknown,undefined FUN_00470bd0(void),false,,,,
0x00470C30,203,0x00470CFA,FUN_00470c30,,,unclassified,0.00,unknown,undefined FUN_00470c30(void),false,,,,
0x00470D00,157,0x00470D9C,FUN_00470d00,,,unclassified,0.00,unknown,undefined FUN_00470d00(void),false,,,,
0x00470DA0,309,0x00470ED4,FUN_00470da0,,,unclassified,0.00,unknown,undefined FUN_00470da0(void),false,,,,
0x00470EE0,323,0x00471022,FUN_00470ee0,,,unclassified,0.00,unknown,undefined FUN_00470ee0(void),false,,,,
0x00471030,339,0x0047118E,FUN_00471030,,,unclassified,0.00,unknown,undefined FUN_00471030(void),false,,,,
0x00471190,41,0x004711B8,FUN_00471190,,,unclassified,0.00,unknown,undefined FUN_00471190(void),false,,,,
0x004711C0,115,0x00471232,FUN_004711c0,,,unclassified,0.00,unknown,undefined FUN_004711c0(void),false,,,,
0x00471240,99,0x004712A2,FUN_00471240,,,unclassified,0.00,unknown,undefined FUN_00471240(void),false,,,,
0x004712B0,11,0x004712BA,FUN_004712b0,,,unclassified,0.00,unknown,undefined FUN_004712b0(void),false,,,,
0x004712C0,320,0x004713FF,FUN_004712c0,,,unclassified,0.00,unknown,undefined FUN_004712c0(void),false,,,,
0x00471400,97,0x00471460,FUN_00471400,,,unclassified,0.00,unknown,undefined FUN_00471400(void),false,,,,
0x00471470,78,0x004714BD,FUN_00471470,,,unclassified,0.00,unknown,undefined FUN_00471470(void),false,,,,
0x004714C0,205,0x00471596,FUN_004714c0,,,unclassified,0.00,unknown,undefined FUN_004714c0(void),false,,,,
0x004715A0,101,0x00471604,FUN_004715a0,,,unclassified,0.00,unknown,undefined FUN_004715a0(void),false,,,,
0x00471610,31,0x0047162E,FUN_00471610,,,unclassified,0.00,unknown,undefined FUN_00471610(void),false,,,,
0x00471630,107,0x0047169A,FUN_00471630,,,unclassified,0.00,unknown,undefined FUN_00471630(void),false,,,,
0x004716A0,27,0x004716BD,FUN_004716a0,,,unclassified,0.00,unknown,undefined FUN_004716a0(void),false,,,,
