address,origin,subsystem,disposition,confidence,evidence_id
0x00434800,authored_game,battle,include_authored,inferred,ledger-authored-module
0x00434860,authored_game,battle,include_authored,inferred,ledger-authored-module
0x00434890,unknown,,review,unknown,
0x004348F0,unknown,,review,unknown,
0x00434930,unknown,,review,unknown,
0x004349C0,unknown,,review,unknown,
0x004349F0,unknown,,review,unknown,
0x00434A90,unknown,,review,unknown,
0x00434B00,unknown,,review,unknown,
0x00434C10,unknown,,review,unknown,
0x00434D20,unknown,,review,unknown,
0x00434E30,unknown,,review,unknown,
0x00434E50,unknown,,review,unknown,
0x00434E70,unknown,,review,unknown,
0x00434EE0,unknown,,review,unknown,
0x00434EF0,unknown,,review,unknown,
0x00434F10,unknown,,review,unknown,
0x00435110,unknown,,review,unknown,
0x004351D0,unknown,,review,unknown,
0x00435310,unknown,,review,unknown,
0x004353A0,unknown,,review,unknown,
0x00435430,unknown,,review,unknown,
0x00435790,unknown,,review,unknown,
0x004357E0,unknown,,review,unknown,
0x00435890,unknown,,review,unknown,
0x00435900,unknown,,review,unknown,
0x00435970,unknown,,review,unknown,
0x004359F0,unknown,,review,unknown,
0x00435A70,unknown,,review,unknown,
0x00435D50,unknown,,review,unknown,
0x00435DA0,unknown,,review,unknown,
0x00435E10,unknown,,review,unknown,
0x00435E80,unknown,,review,unknown,
0x00435EF0,unknown,,review,unknown,
0x00435FC0,unknown,,review,unknown,
0x00436070,unknown,,review,unknown,
0x00436080,unknown,,review,unknown,
0x00436250,unknown,,review,unknown,
0x00436270,unknown,,review,unknown,
0x004362D0,unknown,,review,unknown,
0x00436350,unknown,,review,unknown,
0x004363D0,unknown,,review,unknown,
0x004363F0,unknown,,review,unknown,
0x00436400,unknown,,review,unknown,
0x004364B0,unknown,,review,unknown,
0x004364C0,unknown,,review,unknown,
0x004364F0,unknown,,review,unknown,
0x004366C0,unknown,,review,unknown,
0x00436790,unknown,,review,unknown,
0x004367B0,unknown,,review,unknown,
0x00436810,unknown,,review,unknown,
0x00436820,unknown,,review,unknown,
0x004368A0,unknown,,review,unknown,
0x00436920,unknown,,review,unknown,
0x00436940,unknown,,review,unknown,
0x00436A10,unknown,,review,unknown,
0x00436AE0,unknown,,review,unknown,
0x004374C0,unknown,,review,unknown,
0x00437590,unknown,,review,unknown,
0x004375B0,unknown,,review,unknown,
0x004375D0,unknown,,review,unknown,
0x004375F0,unknown,,review,unknown,
0x00437610,unknown,,review,unknown,
0x00437650,unknown,,review,unknown,
0x00437690,unknown,,review,unknown,
0x00437830,unknown,,review,unknown,
0x004378E0,unknown,,review,unknown,
0x00437940,unknown,,review,unknown,
0x004379A0,unknown,,review,unknown,
0x00437A10,unknown,,review,unknown,
0x00437AB0,unknown,,review,unknown,
0x00437B70,unknown,,review,unknown,
0x00437D50,unknown,,review,unknown,
0x00437E00,unknown,,review,unknown,
0x00437E20,unknown,,review,unknown,
0x00437EE0,unknown,,review,unknown,
0x00437F90,unknown,,review,unknown,
0x00437FC0,unknown,,review,unknown,
0x004380A0,unknown,,review,unknown,
0x00438100,unknown,,review,unknown,
0x00438190,unknown,,review,unknown,
0x004381A0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x004381B0,unknown,,review,unknown,
0x00438260,unknown,,review,unknown,
0x00438310,unknown,,review,unknown,
0x004383D0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00438470,unknown,,review,unknown,
0x004384D0,unknown,,review,unknown,
0x00438560,unknown,,review,unknown,
0x004385F0,unknown,,review,unknown,
0x00438610,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00438680,authored_game,ui,include_authored,inferred,ledger-authored-module
0x004386C0,unknown,,review,unknown,
0x004386E0,unknown,,review,unknown,
0x00438780,unknown,,review,unknown,
0x00438870,unknown,,review,unknown,
0x004389D0,unknown,,review,unknown,
0x00438B30,unknown,,review,unknown,
0x00438BA0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00438C20,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00438D00,unknown,,review,unknown,
0x00438DB0,unknown,,review,unknown,
0x004391F0,unknown,,review,unknown,
0x00439640,unknown,,review,unknown,
0x00439650,unknown,,review,unknown,
0x00439660,unknown,,review,unknown,
0x00439670,unknown,,review,unknown,
0x004396F0,unknown,,review,unknown,
0x004397B0,authored_game,battle,include_authored,inferred,ledger-authored-module
0x004397C0,unknown,,review,unknown,
0x004397F0,authored_game,input,include_authored,inferred,ledger-authored-module
0x00439810,authored_game,input,include_authored,inferred,ledger-authored-module
0x00439830,unknown,,review,unknown,
0x00439860,authored_game,battle,include_authored,inferred,ledger-authored-module
0x00439870,authored_game,battle,include_authored,inferred,ledger-authored-module
0x00439880,unknown,,review,unknown,
0x00439AB0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00439B30,authored_game,config,include_authored,inferred,ledger-authored-module
0x00439B40,authored_game,config,include_authored,inferred,ledger-authored-module
0x00439B50,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00439C00,authored_game,input,include_authored,inferred,ledger-authored-module
0x00439C10,authored_game,input,include_authored,inferred,ledger-authored-module
0x00439C30,authored_game,input,include_authored,inferred,ledger-authored-module
0x00439C40,authored_game,input,include_authored,inferred,ledger-authored-module
0x00439C50,authored_game,input,include_authored,inferred,ledger-authored-module
0x00439C60,authored_game,input,include_authored,inferred,ledger-authored-module
0x00439C70,unknown,,review,unknown,
0x00439C80,authored_game,input,include_authored,inferred,ledger-authored-module
0x00439C90,authored_game,input,include_authored,inferred,ledger-authored-module
0x00439CA0,authored_game,input,include_authored,inferred,ledger-authored-module
0x00439CB0,authored_game,network,include_authored,inferred,ledger-authored-module
0x00439CC0,authored_game,network,include_authored,inferred,ledger-authored-module
0x00439D10,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00439D20,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00439D30,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00439D40,unknown,,review,unknown,
0x00439D60,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00439D90,unknown,,review,unknown,
0x00439DC0,authored_game,battle,include_authored,inferred,ledger-authored-module
0x00439DE0,unknown,,review,unknown,
0x00439E10,unknown,,review,unknown,
0x00439E60,unknown,,review,unknown,
0x00439EA0,unknown,,review,unknown,
0x00439EE0,unknown,,review,unknown,
0x00439F00,unknown,,review,unknown,
0x00439F20,unknown,,review,unknown,
0x00439F60,unknown,,review,unknown,
0x00439FC0,unknown,,review,unknown,
0x0043A050,unknown,,review,unknown,
0x0043A1F0,authored_game,input,include_authored,inferred,ledger-authored-module
0x0043A290,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043A2B0,unknown,,review,unknown,
0x0043A300,unknown,,review,unknown,
0x0043A360,unknown,,review,unknown,
0x0043A3D0,unknown,,review,unknown,
0x0043A440,unknown,,review,unknown,
0x0043A4B0,authored_game,battle,include_authored,inferred,ledger-authored-module
0x0043A560,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043A680,unknown,,review,unknown,
0x0043A760,unknown,,review,unknown,
0x0043A800,unknown,,review,unknown,
0x0043A830,unknown,,review,unknown,
0x0043A870,unknown,,review,unknown,
0x0043A8D0,unknown,,review,unknown,
0x0043A930,unknown,,review,unknown,
0x0043A9B0,unknown,,review,unknown,
0x0043AA10,unknown,,review,unknown,
0x0043AA80,unknown,,review,unknown,
0x0043AA90,unknown,,review,unknown,
0x0043AAB0,unknown,,review,unknown,
0x0043AAE0,unknown,,review,unknown,
0x0043AB50,unknown,,review,unknown,
0x0043AB80,unknown,,review,unknown,
0x0043ABE0,authored_game,battle,include_authored,inferred,ledger-authored-module
0x0043AC30,authored_game,battle,include_authored,inferred,ledger-authored-module
0x0043AD10,authored_game,battle,include_authored,inferred,ledger-authored-module
0x0043AD60,authored_game,audio,include_authored,inferred,ledger-authored-module
0x0043ADB0,unknown,,review,unknown,
0x0043AE00,unknown,,review,unknown,
0x0043AEE0,unknown,,review,unknown,
0x0043AF30,unknown,,review,unknown,
0x0043AFA0,unknown,,review,unknown,
0x0043AFE0,unknown,,review,unknown,
0x0043B000,unknown,,review,unknown,
0x0043B060,unknown,,review,unknown,
0x0043B090,unknown,,review,unknown,
0x0043B1A0,unknown,,review,unknown,
0x0043B250,unknown,,review,unknown,
0x0043B270,unknown,,review,unknown,
0x0043B2E0,unknown,,review,unknown,
0x0043B2F0,unknown,,review,unknown,
0x0043B300,unknown,,review,unknown,
0x0043B310,unknown,,review,unknown,
0x0043B320,unknown,,review,unknown,
0x0043B360,unknown,,review,unknown,
0x0043B3D0,unknown,,review,unknown,
0x0043B3F0,unknown,,review,unknown,
0x0043B460,unknown,,review,unknown,
0x0043B470,unknown,,review,unknown,
0x0043B480,unknown,,review,unknown,
0x0043B490,unknown,,review,unknown,
0x0043B500,unknown,,review,unknown,
0x0043B520,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043B550,unknown,,review,unknown,
0x0043B5D0,unknown,,review,unknown,
0x0043B650,unknown,,review,unknown,
0x0043B6D0,authored_game,audio,include_authored,inferred,ledger-authored-module
0x0043B780,unknown,,review,unknown,
0x0043B850,unknown,,review,unknown,
0x0043B8CD,unknown,,review,unknown,
0x0043B8F0,unknown,,review,unknown,
0x0043BAED,unknown,,review,unknown,
0x0043BB97,unknown,,review,unknown,
0x0043BC20,unknown,,review,unknown,
0x0043BD30,unknown,,review,unknown,
0x0043BF30,unknown,,review,unknown,
0x0043C220,unknown,,review,unknown,
0x0043C2C0,unknown,,review,unknown,
0x0043C380,unknown,,review,unknown,
0x0043C480,unknown,,review,unknown,
0x0043C4C0,unknown,,review,unknown,
0x0043C650,unknown,,review,unknown,
0x0043C680,unknown,,review,unknown,
0x0043C750,unknown,,review,unknown,
0x0043C890,unknown,,review,unknown,
0x0043D720,unknown,,review,unknown,
0x0043D760,unknown,,review,unknown,
0x0043D810,unknown,,review,unknown,
0x0043D8E0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043D940,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043DA00,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043DA70,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043DAF0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043DB10,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043DB80,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043DBF0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043DC90,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043DDC0,unknown,,review,unknown,
0x0043DE20,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043DE80,unknown,,review,unknown,
0x0043DEB0,unknown,,review,unknown,
0x0043DF20,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043DF80,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043DFC0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043E0A0,unknown,,review,unknown,
0x0043E110,unknown,,review,unknown,
0x0043E1A0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043E1F0,unknown,,review,unknown,
0x0043E220,unknown,,review,unknown,
0x0043E4C0,unknown,,review,unknown,
0x0043E530,unknown,,review,unknown,
0x0043E590,unknown,,review,unknown,
0x0043E650,unknown,,review,unknown,
0x0043E6F0,unknown,,review,unknown,
0x0043E72A,unknown,,review,unknown,
0x0043E860,unknown,,review,unknown,
0x0043E8F0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043E9D0,unknown,,review,unknown,
0x0043EBD0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043EC10,unknown,,review,unknown,
0x0043EC30,unknown,,review,unknown,
0x0043EC60,unknown,,review,unknown,
0x0043ECC0,unknown,,review,unknown,
0x0043F030,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0043F350,unknown,,review,unknown,
0x0043F3E0,unknown,,review,unknown,
0x0043F400,unknown,,review,unknown,
0x0043F4D0,unknown,,review,unknown,
0x0043F690,unknown,,review,unknown,
0x0043F940,unknown,,review,unknown,
0x0043FA00,unknown,,review,unknown,
0x0043FD70,unknown,,review,unknown,
0x0043FD90,unknown,,review,unknown,
0x0043FDB0,unknown,,review,unknown,
0x004400B0,unknown,,review,unknown,
0x004402F0,unknown,,review,unknown,
0x00440670,unknown,,review,unknown,
0x00440690,unknown,,review,unknown,
0x004406B0,unknown,,review,unknown,
0x004406F0,unknown,,review,unknown,
0x00440730,unknown,,review,unknown,
0x00440770,unknown,,review,unknown,
0x004407A0,unknown,,review,unknown,
0x00440800,unknown,,review,unknown,
0x00440810,unknown,,review,unknown,
0x004408B0,unknown,,review,unknown,
0x00440960,unknown,,review,unknown,
0x00440990,unknown,,review,unknown,
0x004409A0,unknown,,review,unknown,
0x004409B0,unknown,,review,unknown,
0x00440A10,unknown,,review,unknown,
0x00440AB0,unknown,,review,unknown,
0x00440BF0,unknown,,review,unknown,
0x00440C70,unknown,,review,unknown,
0x00440DC0,unknown,,review,unknown,
0x00440EE0,unknown,,review,unknown,
0x00440F90,unknown,,review,unknown,
0x004410E0,unknown,,review,unknown,
0x004411C0,unknown,,review,unknown,
0x00441310,unknown,,review,unknown,
0x00441420,unknown,,review,unknown,
0x00441470,unknown,,review,unknown,
0x00441510,unknown,,review,unknown,
0x00441570,unknown,,review,unknown,
0x004418E0,unknown,,review,unknown,
0x00441BB0,unknown,,review,unknown,
0x00441BE0,unknown,,review,unknown,
0x00441E10,unknown,,review,unknown,
0x00441E50,unknown,,review,unknown,
0x00441EC0,unknown,,review,unknown,
0x00441F00,unknown,,review,unknown,
0x00441FD0,unknown,,review,unknown,
0x00442110,unknown,,review,unknown,
0x00442440,unknown,,review,unknown,
0x00442550,unknown,,review,unknown,
0x00442830,unknown,,review,unknown,
0x00442850,unknown,,review,unknown,
0x00442B50,unknown,,review,unknown,
0x00442BF0,unknown,,review,unknown,
0x00442F40,unknown,,review,unknown,
0x00443020,unknown,,review,unknown,
0x00443210,unknown,,review,unknown,
0x00443230,authored_game,battle,include_authored,inferred,ledger-authored-module
0x004432D0,unknown,,review,unknown,
0x00443350,unknown,,review,unknown,
0x00443370,unknown,,review,unknown,
0x00443490,unknown,,review,unknown,
0x004434B0,authored_game,battle,include_authored,inferred,ledger-authored-module
0x00443550,unknown,,review,unknown,
0x004435D0,unknown,,review,unknown,
0x004435F0,unknown,,review,unknown,
0x00443710,unknown,,review,unknown,
0x004438D0,unknown,,review,unknown,
0x00443900,unknown,,review,unknown,
0x00443950,unknown,,review,unknown,
0x00443980,unknown,,review,unknown,
0x004439C0,unknown,,review,unknown,
0x00443A80,unknown,,review,unknown,
0x00443BC0,unknown,,review,unknown,
0x00443BE0,unknown,,review,unknown,
0x00443F50,unknown,,review,unknown,
0x00444030,unknown,,review,unknown,
0x00444140,unknown,,review,unknown,
0x004442C0,unknown,,review,unknown,
0x00444300,unknown,,review,unknown,
0x00444640,unknown,,review,unknown,
0x00444700,unknown,,review,unknown,
0x004447E0,unknown,,review,unknown,
0x004447F0,unknown,,review,unknown,
0x00444910,unknown,,review,unknown,
0x00444E30,unknown,,review,unknown,
0x00444EC0,unknown,,review,unknown,
0x00444F80,unknown,,review,unknown,
0x004450E0,unknown,,review,unknown,
0x00445100,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00445210,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00445370,unknown,,review,unknown,
0x00445380,unknown,,review,unknown,
0x004454E0,vc8_runtime,runtime,exclude_authored,observed,ledger-library
0x00445560,authored_game,ui,include_authored,inferred,ledger-authored-module
0x004455E0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00445620,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00445890,authored_game,ui,include_authored,inferred,ledger-authored-module
0x004458E0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00445910,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00445A10,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00445C10,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00445C30,authored_game,ui,include_authored,inferred,ledger-authored-module
0x004460A0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00446360,authored_game,ui,include_authored,inferred,ledger-authored-module
0x004463E0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00446580,authored_game,ui,include_authored,inferred,ledger-authored-module
0x004465D0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00446660,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00446780,authored_game,ui,include_authored,inferred,ledger-authored-module
0x004467A0,unknown,,review,unknown,
0x00446870,unknown,,review,unknown,
0x00446930,unknown,,review,unknown,
0x00446AB0,unknown,,review,unknown,
0x00446B60,authored_game,ui,include_authored,inferred,ledger-authored-module
0x00446DA0,unknown,,review,unknown,
0x00446DC0,unknown,,review,unknown,
0x00446E20,unknown,,review,unknown,
0x00446EB0,unknown,,review,unknown,
0x00446F20,unknown,,review,unknown,
0x00446F30,unknown,,review,unknown,
0x00446F40,unknown,,review,unknown,
0x00447100,unknown,,review,unknown,
0x00447140,unknown,,review,unknown,
0x00447180,unknown,,review,unknown,
0x004471C0,unknown,,review,unknown,
0x00447230,unknown,,review,unknown,
0x004473A0,unknown,,review,unknown,
0x00447D80,unknown,,review,unknown,
0x00448040,unknown,,review,unknown,
0x00448240,unknown,,review,unknown,
0x00448310,unknown,,review,unknown,
0x004483D0,unknown,,review,unknown,
0x00448530,unknown,,review,unknown,
0x004486C0,unknown,,review,unknown,
0x00448740,unknown,,review,unknown,
0x00448780,unknown,,review,unknown,
0x00448820,unknown,,review,unknown,
0x00448DA0,unknown,,review,unknown,
0x004492E0,unknown,,review,unknown,
0x00449450,unknown,,review,unknown,
0x00449CB0,unknown,,review,unknown,
0x00449CD0,unknown,,review,unknown,
0x00449ED0,unknown,,review,unknown,
0x0044A1F0,unknown,,review,unknown,
0x0044A360,unknown,,review,unknown,
0x0044A420,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0044A660,unknown,,review,unknown,
0x0044A680,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0044A7A0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0044A880,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0044A970,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0044AA70,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0044AAA0,unknown,,review,unknown,
0x0044AD10,unknown,,review,unknown,
0x0044B0A0,unknown,,review,unknown,
0x0044B1F0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0044B410,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0044B770,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0044B900,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0044BBD0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0044BCD0,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0044BE80,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0044C070,authored_game,ui,include_authored,inferred,ledger-authored-module
0x0044C090,unknown,,review,unknown,
0x0044C100,unknown,,review,unknown,
0x0044C130,unknown,,review,unknown,
0x0044C150,unknown,,review,unknown,
0x0044C180,unknown,,review,unknown,
0x0044C1C0,unknown,,review,unknown,
0x0044C1E0,unknown,,review,unknown,
0x0044C200,unknown,,review,unknown,
0x0044C270,unknown,,review,unknown,
0x0044C2A0,unknown,,review,unknown,
0x0044C310,unknown,,review,unknown,
0x0044C430,unknown,,review,unknown,
0x0044C440,unknown,,review,unknown,
0x0044C470,unknown,,review,unknown,
0x0044C490,unknown,,review,unknown,
0x0044C630,unknown,,review,unknown,
0x0044C8A0,unknown,,review,unknown,
0x0044C9D0,unknown,,review,unknown,
0x0044CA20,unknown,,review,unknown,
0x0044CAE0,unknown,,review,unknown,
0x0044CB90,unknown,,review,unknown,
0x0044CC40,unknown,,review,unknown,
0x0044CDE0,unknown,,review,unknown,
0x0044D020,unknown,,review,unknown,
0x0044D050,unknown,,review,unknown,
0x0044D0A0,unknown,,review,unknown,
0x0044D0B0,unknown,,review,unknown,
0x0044D0D0,unknown,,review,unknown,
0x0044D140,unknown,,review,unknown,
0x0044D160,unknown,,review,unknown,
0x0044D170,unknown,,review,unknown,
0x0044D1D0,unknown,,review,unknown,
0x0044D1E0,unknown,,review,unknown,
0x0044D200,unknown,,review,unknown,
0x0044D210,unknown,,review,unknown,
0x0044D270,unknown,,review,unknown,
0x0044D320,unknown,,review,unknown,
0x0044D360,unknown,,review,unknown,
0x0044D3B0,unknown,,review,unknown,
0x0044D400,unknown,,review,unknown,
0x0044D450,unknown,,review,unknown,
0x0044D690,unknown,,review,unknown,
0x0044D730,unknown,,review,unknown,
0x0044D800,unknown,,review,unknown,
0x0044DA70,unknown,,review,unknown,
0x0044DB80,unknown,,review,unknown,
0x0044DD10,unknown,,review,unknown,
0x0044DE60,unknown,,review,unknown,
0x0044DEA0,unknown,,review,unknown,
0x0044DED0,unknown,,review,unknown,
0x0044DF80,unknown,,review,unknown,
0x0044E0B0,unknown,,review,unknown,
0x0044E160,unknown,,review,unknown,
0x0044E1B0,unknown,,review,unknown,
0x0044E260,unknown,,review,unknown,
0x0044E2B0,unknown,,review,unknown,
0x0044E320,unknown,,review,unknown,
0x0044E4C0,unknown,,review,unknown,
0x0044E700,unknown,,review,unknown,
0x0044E7B0,unknown,,review,unknown,
0x0044E910,unknown,,review,unknown,
0x0044E960,unknown,,review,unknown,
0x0044EA80,unknown,,review,unknown,
0x0044EB10,unknown,,review,unknown,
0x0044EBF0,unknown,,review,unknown,
0x0044EC50,unknown,,review,unknown,
0x0044ECF0,unknown,,review,unknown,
0x0044ED40,unknown,,review,unknown,
0x0044EDE0,unknown,,review,unknown,
0x0044EE80,unknown,,review,unknown,
0x0044EEA0,unknown,,review,unknown,
0x0044EED0,unknown,,review,unknown,
0x0044EF60,unknown,,review,unknown,
0x0044EFA0,unknown,,review,unknown,
0x0044F000,unknown,,review,unknown,
0x0044F080,unknown,,review,unknown,
0x0044F0B0,unknown,,review,unknown,
0x0044F0E0,unknown,,review,unknown,
0x0044F110,unknown,,review,unknown,
0x0044F140,unknown,,review,unknown,
0x0044F170,unknown,,review,unknown,
0x0044F1D0,unknown,,review,unknown,
0x0044F360,unknown,,review,unknown,
0x0044F390,unknown,,review,unknown,
0x0044F3F0,unknown,,review,unknown,
0x0044F4A0,unknown,,review,unknown,
0x0044F550,unknown,,review,unknown,
0x0044F5B0,unknown,,review,unknown,
0x0044F5F0,unknown,,review,unknown,
0x0044F630,unknown,,review,unknown,
0x0044F670,unknown,,review,unknown,
0x0044F730,unknown,,review,unknown,
0x0044F7F0,unknown,,review,unknown,
0x0044F860,unknown,,review,unknown,
0x0044F980,unknown,,review,unknown,
0x0044FA20,unknown,,review,unknown,
0x0044FAA0,unknown,,review,unknown,
0x0044FB20,unknown,,review,unknown,
0x0044FBC0,unknown,,review,unknown,
0x0044FDC0,unknown,,review,unknown,
0x00450110,unknown,,review,unknown,
0x00450170,unknown,,review,unknown,
0x00450240,unknown,,review,unknown,
0x004503A0,unknown,,review,unknown,
0x00450410,unknown,,review,unknown,
0x0045048D,unknown,,review,unknown,
0x004504B0,unknown,,review,unknown,
0x00450530,unknown,,review,unknown,
0x00450590,unknown,,review,unknown,
0x004505F0,unknown,,review,unknown,
0x004507F0,unknown,,review,unknown,
0x00450A68,unknown,,review,unknown,
0x00450DAF,unknown,,review,unknown,
0x00450F10,unknown,,review,unknown,
0x004511B1,unknown,,review,unknown,
0x004514D7,unknown,,review,unknown,
0x00451630,unknown,,review,unknown,
0x00451760,unknown,,review,unknown,
0x004517C0,unknown,,review,unknown,
0x00451820,unknown,,review,unknown,
0x00451890,unknown,,review,unknown,
0x00451A20,unknown,,review,unknown,
0x00451BB0,unknown,,review,unknown,
0x00451D40,unknown,,review,unknown,
0x00451ED0,unknown,,review,unknown,
0x00452060,unknown,,review,unknown,
0x004521F0,unknown,,review,unknown,
0x00452380,unknown,,review,unknown,
0x0045246C,unknown,,review,unknown,
0x00452480,unknown,,review,unknown,
0x0045256C,unknown,,review,unknown,
0x00452580,unknown,,review,unknown,
0x00452860,unknown,,review,unknown,
0x00452970,unknown,,review,unknown,
0x004529D0,unknown,,review,unknown,
0x00452A4F,unknown,,review,unknown,
0x00452A70,unknown,,review,unknown,
0x00452AB0,unknown,,review,unknown,
0x00453140,unknown,,review,unknown,
0x00453190,unknown,,review,unknown,
0x004531A0,authored_game,battle,include_authored,inferred,ledger-authored-module
0x00453200,unknown,,review,unknown,
0x00453250,unknown,,review,unknown,
0x00453310,unknown,,review,unknown,
0x004533A0,unknown,,review,unknown,
0x00453410,unknown,,review,unknown,
0x004535B0,unknown,,review,unknown,
0x00453630,unknown,,review,unknown,
0x00453760,unknown,,review,unknown,
0x00453810,unknown,,review,unknown,
0x00453880,unknown,,review,unknown,
0x004538D0,unknown,,review,unknown,
0x00453910,unknown,,review,unknown,
0x00453980,unknown,,review,unknown,
0x004539A0,unknown,,review,unknown,
0x00453A00,unknown,,review,unknown,
0x00453AA0,unknown,,review,unknown,
0x00453B20,unknown,,review,unknown,
0x00453B40,unknown,,review,unknown,
0x00453B70,authored_game,battle,include_authored,inferred,ledger-authored-module
0x00453BF0,unknown,,review,unknown,
0x00453C10,unknown,,review,unknown,
0x00453C50,unknown,,review,unknown,
0x00453C80,unknown,,review,unknown,
0x00453D20,unknown,,review,unknown,
0x00453D70,unknown,,review,unknown,
0x00453DD0,unknown,,review,unknown,
0x00453E30,unknown,,review,unknown,
0x00453F50,unknown,,review,unknown,
0x00453FC0,unknown,,review,unknown,
0x00454000,unknown,,review,unknown,
0x00454050,unknown,,review,unknown,
0x00454090,unknown,,review,unknown,
0x004540D0,unknown,,review,unknown,
0x00454110,unknown,,review,unknown,
0x00454150,unknown,,review,unknown,
0x00454190,unknown,,review,unknown,
0x004541B0,unknown,,review,unknown,
0x004541F0,unknown,,review,unknown,
0x004543A0,unknown,,review,unknown,
0x00454420,unknown,,review,unknown,
0x00454580,unknown,,review,unknown,
0x004545F0,unknown,,review,unknown,
0x00454670,unknown,,review,unknown,
0x00454770,unknown,,review,unknown,
0x004547F0,unknown,,review,unknown,
0x00454890,vc8_runtime,runtime,exclude_authored,observed,ledger-library
0x00454930,unknown,,review,unknown,
0x00454B30,unknown,,review,unknown,
0x00454BD0,unknown,,review,unknown,
0x00454C50,unknown,,review,unknown,
0x00454D00,unknown,,review,unknown,
0x00454DA0,unknown,,review,unknown,
0x00454E30,unknown,,review,unknown,
0x00454EE0,unknown,,review,unknown,
0x00454F72,unknown,,review,unknown,
0x00454F90,unknown,,review,unknown,
0x004551A0,unknown,,review,unknown,
0x004553D0,unknown,,review,unknown,
0x00455460,unknown,,review,unknown,
0x004555A0,unknown,,review,unknown,
0x004557A0,unknown,,review,unknown,
0x00455870,unknown,,review,unknown,
0x004558E0,unknown,,review,unknown,
0x00455B40,unknown,,review,unknown,
0x00455BA0,unknown,,review,unknown,
0x00455D30,unknown,,review,unknown,
0x00455EC0,unknown,,review,unknown,
0x00456050,unknown,,review,unknown,
0x004561E0,unknown,,review,unknown,
0x00456370,unknown,,review,unknown,
0x00456500,unknown,,review,unknown,
0x00456690,unknown,,review,unknown,
0x00456820,unknown,,review,unknown,
0x00456870,authored_game,battle,include_authored,inferred,ledger-authored-module
0x004569C0,unknown,,review,unknown,
0x00456D70,unknown,,review,unknown,
0x00456DF0,unknown,,review,unknown,
0x00456E10,unknown,,review,unknown,
0x00456E70,unknown,,review,unknown,
0x004586C0,unknown,,review,unknown,
0x00458CC0,authored_game,battle,include_authored,inferred,ledger-authored-module
0x00458CD0,authored_game,battle,include_authored,inferred,ledger-authored-module
0x00458CE0,unknown,,review,unknown,
